True Emotion,Predicted Emotion,Time Taken (s),Average Time(s),Count,Gender,Model Name,WAV File,Accuracy,,,,,,
sad,sad,2.437356949,0.018464825,132,M,VideoLLaMA2-7B,Ses01M_impro06_M028,1,,,,,,
sad,neu,8.789729118,0.131189987,67,M,MiniCPM-V-2_6,Ses01M_impro06_M029,0,,,,,,
sad,"hap
",15.10771823,0.225488332,67,M,sharegpt4video-8b,Ses01M_impro06_M029,0,,,,,,
sad,sad,1.192020416,0.017791349,67,M,VideoLLaMA2-7B,Ses01M_impro06_M029,1,,,,,,
sad,neu,23.99857259,0.118804815,202,M,MiniCPM-V-2_6,Ses01M_impro06_M030,0,,,,,,
sad,"hap
",43.21700668,0.213945578,202,M,sharegpt4video-8b,Ses01M_impro06_M030,0,,,,,,
sad,sad,3.275415421,0.016214928,202,M,VideoLLaMA2-7B,Ses01M_impro06_M030,1,,,,,,
fea,neu,10.00171494,0.151541136,66,F,MiniCPM-V-2_6,Ses01F_script03_1_F000,0,,,,,,
fea,"hap
",13.16642928,0.199491353,66,F,sharegpt4video-8b,Ses01F_script03_1_F000,0,,,,,,
fea,neu,1.10598135,0.016757293,66,F,VideoLLaMA2-7B,Ses01F_script03_1_F000,0,,,,,,
fea,fru,24.94975424,0.127947458,195,F,MiniCPM-V-2_6,Ses01F_script03_1_F001,0,,,,,,
fea,"hap
",41.55167246,0.2130855,195,F,sharegpt4video-8b,Ses01F_script03_1_F001,0,,,,,,
fea,neu,2.656183004,0.013621451,195,F,VideoLLaMA2-7B,Ses01F_script03_1_F001,0,,,,,,
fea,neu,19.59964132,0.118070128,166,F,MiniCPM-V-2_6,Ses01F_script03_1_F002,0,,,,,,
fea,"hap
",34.42133117,0.207357417,166,F,sharegpt4video-8b,Ses01F_script03_1_F002,0,,,,,,
fea,neu,2.723564625,0.016407016,166,F,VideoLLaMA2-7B,Ses01F_script03_1_F002,0,,,,,,
xxx,neu,11.42979813,0.126997757,90,F,MiniCPM-V-2_6,Ses01F_script03_1_F003,0,,,,,,
xxx,"hap
",17.92374277,0.199152697,90,F,sharegpt4video-8b,Ses01F_script03_1_F003,0,,,,,,
xxx,neu,1.40660429,0.015628937,90,F,VideoLLaMA2-7B,Ses01F_script03_1_F003,0,,,,,,
xxx,neu,14.51660705,0.119971959,121,F,MiniCPM-V-2_6,Ses01F_script03_1_F004,0,,,,,,
xxx,"hap
",24.96924281,0.206357379,121,F,sharegpt4video-8b,Ses01F_script03_1_F004,0,,,,,,
xxx,neu,1.795310497,0.014837277,121,F,VideoLLaMA2-7B,Ses01F_script03_1_F004,0,,,,,,
hap,neu,24.4892838,0.125586071,195,F,MiniCPM-V-2_6,Ses01F_script03_1_F005,0,,,,,,
hap,"hap
",38.71835732,0.198555679,195,F,sharegpt4video-8b,Ses01F_script03_1_F005,0,,,,,,
hap,neu,3.091169119,0.015852149,195,F,VideoLLaMA2-7B,Ses01F_script03_1_F005,0,,,,,,
exc,neu,9.773532391,0.126928992,77,F,MiniCPM-V-2_6,Ses01F_script03_1_F006,0,,,,,,
exc,"hap
",17.05349135,0.221473914,77,F,sharegpt4video-8b,Ses01F_script03_1_F006,0,,,,,,
exc,neu,1.401498795,0.018201283,77,F,VideoLLaMA2-7B,Ses01F_script03_1_F006,0,,,,,,
exc,neu,8.541325331,0.127482468,67,F,MiniCPM-V-2_6,Ses01F_script03_1_F007,0,,,,,,
exc,"hap
",14.26691723,0.212939063,67,F,sharegpt4video-8b,Ses01F_script03_1_F007,0,,,,,,
exc,neu,1.103152514,0.016464963,67,F,VideoLLaMA2-7B,Ses01F_script03_1_F007,0,,,,,,
xxx,neu,14.11651611,0.116665422,121,F,MiniCPM-V-2_6,Ses01F_script03_1_F008,0,,,,,,
xxx,"hap
",24.86356044,0.205483971,121,F,sharegpt4video-8b,Ses01F_script03_1_F008,0,,,,,,
xxx,neu,1.730054617,0.014297972,121,F,VideoLLaMA2-7B,Ses01F_script03_1_F008,0,,,,,,
xxx,neu,12.06762314,0.127027612,95,F,MiniCPM-V-2_6,Ses01F_script03_1_F009,0,,,,,,
xxx,"hap
",19.58962512,0.20620658,95,F,sharegpt4video-8b,Ses01F_script03_1_F009,0,,,,,,
xxx,neu,1.959793329,0.020629403,95,F,VideoLLaMA2-7B,Ses01F_script03_1_F009,0,,,,,,
hap,neu,9.790798187,0.127153223,77,F,MiniCPM-V-2_6,Ses01F_script03_1_F010,0,,,,,,
hap,"hap
",17.58303523,0.228351107,77,F,sharegpt4video-8b,Ses01F_script03_1_F010,0,,,,,,
hap,neu,1.272148609,0.016521411,77,F,VideoLLaMA2-7B,Ses01F_script03_1_F010,0,,,,,,
hap,neu,14.51204753,0.126191718,115,F,MiniCPM-V-2_6,Ses01F_script03_1_F011,0,,,,,,
hap,"hap
",21.44418669,0.186471189,115,F,sharegpt4video-8b,Ses01F_script03_1_F011,0,,,,,,
hap,neu,1.63767767,0.014240675,115,F,VideoLLaMA2-7B,Ses01F_script03_1_F011,0,,,,,,
exc,fru,5.339657784,0.116079517,46,F,MiniCPM-V-2_6,Ses01F_script03_1_F012,0,,,,,,
exc,"hap
",9.903482676,0.215293102,46,F,sharegpt4video-8b,Ses01F_script03_1_F012,0,,,,,,
exc,neu,0.863836527,0.018779055,46,F,VideoLLaMA2-7B,Ses01F_script03_1_F012,0,,,,,,
xxx,fru,13.14990902,0.126441433,104,F,MiniCPM-V-2_6,Ses01F_script03_1_F013,0,,,,,,
xxx,"hap
",21.89625716,0.210540934,104,F,sharegpt4video-8b,Ses01F_script03_1_F013,0,,,,,,
xxx,neu,1.808522701,0.017389641,104,F,VideoLLaMA2-7B,Ses01F_script03_1_F013,0,,,,,,
xxx,neu,19.96804976,0.11093361,180,F,MiniCPM-V-2_6,Ses01F_script03_1_F014,0,,,,,,
xxx,"hap
",31.67979193,0.175998844,180,F,sharegpt4video-8b,Ses01F_script03_1_F014,0,,,,,,
xxx,neu,2.672317266,0.014846207,180,F,VideoLLaMA2-7B,Ses01F_script03_1_F014,0,,,,,,
xxx,fru,9.350399017,0.129866653,72,F,MiniCPM-V-2_6,Ses01F_script03_1_F015,0,,,,,,
xxx,"hap
",16.47725844,0.228850812,72,F,sharegpt4video-8b,Ses01F_script03_1_F015,0,,,,,,
xxx,hap,1.458323956,0.020254499,72,F,VideoLLaMA2-7B,Ses01F_script03_1_F015,0,,,,,,
xxx,fru,11.26976061,0.129537478,87,F,MiniCPM-V-2_6,Ses01F_script03_1_F016,0,,,,,,
xxx,"hap
",15.20373869,0.174755617,87,F,sharegpt4video-8b,Ses01F_script03_1_F016,0,,,,,,
xxx,neu,1.42007947,0.016322753,87,F,VideoLLaMA2-7B,Ses01F_script03_1_F016,0,,,,,,
xxx,neu,15.03510451,0.101588544,148,F,MiniCPM-V-2_6,Ses01F_script03_1_F017,0,,,,,,
xxx,"hap
",29.86232162,0.201772443,148,F,sharegpt4video-8b,Ses01F_script03_1_F017,0,,,,,,
xxx,sad,2.409217834,0.016278499,148,F,VideoLLaMA2-7B,Ses01F_script03_1_F017,0,,,,,,
xxx,neu,10.77595949,0.129830837,83,F,MiniCPM-V-2_6,Ses01F_script03_1_F018,0,,,,,,
xxx,"hap
",18.38854837,0.221548776,83,F,sharegpt4video-8b,Ses01F_script03_1_F018,0,,,,,,
xxx,hap,1.532589197,0.01846493,83,F,VideoLLaMA2-7B,Ses01F_script03_1_F018,0,,,,,,
xxx,neu,9.726127625,0.103469443,94,F,MiniCPM-V-2_6,Ses01F_script03_1_F019,0,,,,,,
xxx,"hap
",15.49078035,0.164795536,94,F,sharegpt4video-8b,Ses01F_script03_1_F019,0,,,,,,
xxx,hap,1.493756056,0.015891022,94,F,VideoLLaMA2-7B,Ses01F_script03_1_F019,0,,,,,,
hap,neu,16.87364221,0.12227277,138,F,MiniCPM-V-2_6,Ses01F_script03_1_F020,0,,,,,,
hap,"hap
",30.71063781,0.222540854,138,F,sharegpt4video-8b,Ses01F_script03_1_F020,0,,,,,,
hap,neu,2.315518379,0.016779119,138,F,VideoLLaMA2-7B,Ses01F_script03_1_F020,0,,,,,,
hap,neu,15.4699049,0.128915874,120,F,MiniCPM-V-2_6,Ses01F_script03_1_F021,0,,,,,,
hap,"hap
",22.35532236,0.186294353,120,F,sharegpt4video-8b,Ses01F_script03_1_F021,0,,,,,,
hap,neu,1.838844061,0.015323701,120,F,VideoLLaMA2-7B,Ses01F_script03_1_F021,0,,,,,,
hap,neu,35.20050406,0.127538058,276,F,MiniCPM-V-2_6,Ses01F_script03_1_F022,0,,,,,,
hap,"hap
",54.98470974,0.199219963,276,F,sharegpt4video-8b,Ses01F_script03_1_F022,0,,,,,,
hap,neu,4.311581612,0.015621673,276,F,VideoLLaMA2-7B,Ses01F_script03_1_F022,0,,,,,,
xxx,neu,10.26176953,0.133269734,77,F,MiniCPM-V-2_6,Ses01F_script03_1_F023,0,,,,,,
xxx,"hap
",17.39070845,0.225853356,77,F,sharegpt4video-8b,Ses01F_script03_1_F023,0,,,,,,
xxx,neu,1.550626278,0.020138004,77,F,VideoLLaMA2-7B,Ses01F_script03_1_F023,0,,,,,,
exc,neu,19.22013378,0.125621789,153,F,MiniCPM-V-2_6,Ses01F_script03_1_F024,0,,,,,,
exc,"hap
",33.02705789,0.215863123,153,F,sharegpt4video-8b,Ses01F_script03_1_F024,0,,,,,,
exc,neu,2.748330116,0.017962942,153,F,VideoLLaMA2-7B,Ses01F_script03_1_F024,0,,,,,,
xxx,neu,20.76185441,0.119321002,174,F,MiniCPM-V-2_6,Ses01F_script03_1_F025,0,,,,,,
xxx,"hap
",35.30509329,0.202902835,174,F,sharegpt4video-8b,Ses01F_script03_1_F025,0,,,,,,
xxx,neu,2.883500338,0.016571841,174,F,VideoLLaMA2-7B,Ses01F_script03_1_F025,0,,,,,,
xxx,ang,10.79374099,0.131630988,82,F,MiniCPM-V-2_6,Ses01F_script03_1_F026,0,,,,,,
xxx,"hap
",18.83871651,0.229740445,82,F,sharegpt4video-8b,Ses01F_script03_1_F026,0,,,,,,
xxx,neu,1.547521353,0.018872212,82,F,VideoLLaMA2-7B,Ses01F_script03_1_F026,0,,,,,,
xxx,neu,17.13299203,0.116550966,147,F,MiniCPM-V-2_6,Ses01F_script03_1_F027,0,,,,,,
xxx,"hap
",31.15194678,0.211918005,147,F,sharegpt4video-8b,Ses01F_script03_1_F027,0,,,,,,
xxx,sad,2.546399593,0.017322446,147,F,VideoLLaMA2-7B,Ses01F_script03_1_F027,0,,,,,,
xxx,neu,15.66597247,0.130549771,120,F,MiniCPM-V-2_6,Ses01F_script03_1_F028,0,,,,,,
xxx,"hap
",24.3123467,0.202602889,120,F,sharegpt4video-8b,Ses01F_script03_1_F028,0,,,,,,
xxx,neu,1.715799093,0.014298326,120,F,VideoLLaMA2-7B,Ses01F_script03_1_F028,0,,,,,,
hap,neu,47.07272768,0.128263563,367,F,MiniCPM-V-2_6,Ses01F_script03_1_F029,0,,,,,,
hap,"hap
",73.9647615,0.20153886,367,F,sharegpt4video-8b,Ses01F_script03_1_F029,0,,,,,,
hap,hap,5.595098019,0.015245499,367,F,VideoLLaMA2-7B,Ses01F_script03_1_F029,1,,,,,,
hap,neu,27.1692059,0.125203714,217,F,MiniCPM-V-2_6,Ses01F_script03_1_F030,0,,,,,,
hap,"hap
",42.86182976,0.197519953,217,F,sharegpt4video-8b,Ses01F_script03_1_F030,0,,,,,,
hap,neu,3.669901371,0.016911988,217,F,VideoLLaMA2-7B,Ses01F_script03_1_F030,0,,,,,,
xxx,neu,15.32056928,0.12874428,119,F,MiniCPM-V-2_6,Ses01F_script03_1_F031,0,,,,,,
xxx,"hap
",23.44564891,0.19702226,119,F,sharegpt4video-8b,Ses01F_script03_1_F031,0,,,,,,
xxx,neu,1.703935385,0.014318785,119,F,VideoLLaMA2-7B,Ses01F_script03_1_F031,0,,,,,,
xxx,neu,12.23877501,0.11998799,102,F,MiniCPM-V-2_6,Ses01F_impro06_F000,0,,,,,,
xxx,"hap
",22.21457338,0.217789935,102,F,sharegpt4video-8b,Ses01F_impro06_F000,0,,,,,,
xxx,sad,1.755921364,0.017214915,102,F,VideoLLaMA2-7B,Ses01F_impro06_F000,0,,,,,,
xxx,neu,6.652948141,0.130449964,51,F,MiniCPM-V-2_6,Ses01F_impro06_F001,0,,,,,,
xxx,"hap
",11.04585934,0.216585477,51,F,sharegpt4video-8b,Ses01F_impro06_F001,0,,,,,,
xxx,sad,0.936147451,0.018355832,51,F,VideoLLaMA2-7B,Ses01F_impro06_F001,0,,,,,,
sad,neu,6.386457443,0.133051197,48,F,MiniCPM-V-2_6,Ses01F_impro06_F002,0,,,,,,
sad,"hap
",10.08830857,0.210173095,48,F,sharegpt4video-8b,Ses01F_impro06_F002,0,,,,,,
sad,neu,0.80494976,0.016769787,48,F,VideoLLaMA2-7B,Ses01F_impro06_F002,0,,,,,,
neu,neu,4.612411976,0.112497853,41,F,MiniCPM-V-2_6,Ses01F_impro06_F003,1,,,,,,
neu,"hap
",7.734569073,0.188648026,41,F,sharegpt4video-8b,Ses01F_impro06_F003,0,,,,,,
neu,sad,0.816355228,0.019911103,41,F,VideoLLaMA2-7B,Ses01F_impro06_F003,0,,,,,,
neu,neu,7.027052402,0.11711754,60,F,MiniCPM-V-2_6,Ses01F_impro06_F004,1,,,,,,
neu,"hap
",12.1164403,0.201940672,60,F,sharegpt4video-8b,Ses01F_impro06_F004,0,,,,,,
neu,neu,0.857977629,0.014299627,60,F,VideoLLaMA2-7B,Ses01F_impro06_F004,1,,,,,,
sad,neu,25.56786585,0.126573593,202,F,MiniCPM-V-2_6,Ses01F_impro06_F005,0,,,,,,
sad,"hap
",42.71792531,0.211474878,202,F,sharegpt4video-8b,Ses01F_impro06_F005,0,,,,,,
sad,neu,3.183392286,0.015759368,202,F,VideoLLaMA2-7B,Ses01F_impro06_F005,0,,,,,,
sad,neu,41.93498516,0.1158425,362,F,MiniCPM-V-2_6,Ses01F_impro06_F006,0,,,,,,
sad,"hap
",73.79693747,0.203858943,362,F,sharegpt4video-8b,Ses01F_impro06_F006,0,,,,,,
sad,hap,4.929974794,0.013618715,362,F,VideoLLaMA2-7B,Ses01F_impro06_F006,0,,,,,,
sad,neu,30.9382329,0.12837441,241,F,MiniCPM-V-2_6,Ses01F_impro06_F007,0,,,,,,
sad,"hap
",48.308851,0.200451664,241,F,sharegpt4video-8b,Ses01F_impro06_F007,0,,,,,,
sad,neu,3.222941399,0.013373201,241,F,VideoLLaMA2-7B,Ses01F_impro06_F007,0,,,,,,
sad,neu,37.72826695,0.126604923,298,F,MiniCPM-V-2_6,Ses01F_impro06_F008,0,,,,,,
sad,"hap
",61.76085615,0.207251195,298,F,sharegpt4video-8b,Ses01F_impro06_F008,0,,,,,,
sad,sad,4.339246035,0.014561228,298,F,VideoLLaMA2-7B,Ses01F_impro06_F008,1,,,,,,
neu,neu,26.97692204,0.118319833,228,F,MiniCPM-V-2_6,Ses01F_impro06_F009,1,,,,,,
neu,"hap
",46.78419948,0.205193857,228,F,sharegpt4video-8b,Ses01F_impro06_F009,0,,,,,,
neu,neu,3.689557314,0.016182269,228,F,VideoLLaMA2-7B,Ses01F_impro06_F009,1,,,,,,
sad,neu,21.37092876,0.121425732,176,F,MiniCPM-V-2_6,Ses01F_impro06_F010,0,,,,,,
sad,"hap
",34.64985275,0.196874163,176,F,sharegpt4video-8b,Ses01F_impro06_F010,0,,,,,,
sad,neu,2.642958403,0.015016809,176,F,VideoLLaMA2-7B,Ses01F_impro06_F010,0,,,,,,
sad,neu,55.39171815,0.122277524,453,F,MiniCPM-V-2_6,Ses01F_impro06_F011,0,,,,,,
sad,"hap
",91.53771758,0.202070017,453,F,sharegpt4video-8b,Ses01F_impro06_F011,0,,,,,,
sad,neu,6.602083445,0.014574136,453,F,VideoLLaMA2-7B,Ses01F_impro06_F011,0,,,,,,
sad,neu,34.56605029,0.128022408,270,F,MiniCPM-V-2_6,Ses01F_impro06_F012,0,,,,,,
sad,"hap
",52.81290483,0.195603351,270,F,sharegpt4video-8b,Ses01F_impro06_F012,0,,,,,,
sad,neu,4.057461977,0.015027637,270,F,VideoLLaMA2-7B,Ses01F_impro06_F012,0,,,,,,
sad,neu,5.977939606,0.127190204,47,F,MiniCPM-V-2_6,Ses01F_impro06_F013,0,,,,,,
sad,"hap
",9.984857559,0.212443778,47,F,sharegpt4video-8b,Ses01F_impro06_F013,0,,,,,,
sad,neu,0.890666008,0.018950341,47,F,VideoLLaMA2-7B,Ses01F_impro06_F013,0,,,,,,
sad,neu,7.726767778,0.126668324,61,F,MiniCPM-V-2_6,Ses01F_impro06_F014,0,,,,,,
sad,"hap
",12.67406511,0.207771559,61,F,sharegpt4video-8b,Ses01F_impro06_F014,0,,,,,,
sad,sad,0.915337801,0.015005538,61,F,VideoLLaMA2-7B,Ses01F_impro06_F014,1,,,,,,
sad,neu,9.429825306,0.103624454,91,F,MiniCPM-V-2_6,Ses01F_impro06_F015,0,,,,,,
sad,"hap
",15.21015525,0.167144563,91,F,sharegpt4video-8b,Ses01F_impro06_F015,0,,,,,,
sad,hap,1.540618181,0.01692987,91,F,VideoLLaMA2-7B,Ses01F_impro06_F015,0,,,,,,
neu,neu,27.69635987,0.120944803,229,F,MiniCPM-V-2_6,Ses01F_impro06_F016,1,,,,,,
neu,"hap
",46.8010304,0.204371312,229,F,sharegpt4video-8b,Ses01F_impro06_F016,0,,,,,,
neu,sad,3.25415349,0.014210277,229,F,VideoLLaMA2-7B,Ses01F_impro06_F016,0,,,,,,
xxx,neu,19.31963706,0.121507151,159,F,MiniCPM-V-2_6,Ses01F_impro06_F017,0,,,,,,
xxx,"hap
",33.94723463,0.21350462,159,F,sharegpt4video-8b,Ses01F_impro06_F017,0,,,,,,
xxx,neu,2.692948341,0.016936782,159,F,VideoLLaMA2-7B,Ses01F_impro06_F017,0,,,,,,
neu,neu,25.99471021,0.120345881,216,F,MiniCPM-V-2_6,Ses01F_impro06_F018,1,,,,,,
neu,"hap
",44.29707599,0.205079055,216,F,sharegpt4video-8b,Ses01F_impro06_F018,0,,,,,,
neu,neu,3.383128166,0.01566263,216,F,VideoLLaMA2-7B,Ses01F_impro06_F018,1,,,,,,
neu,neu,6.3733356,0.127466712,50,F,MiniCPM-V-2_6,Ses01F_impro06_F019,1,,,,,,
neu,"hap
",10.90658331,0.218131666,50,F,sharegpt4video-8b,Ses01F_impro06_F019,0,,,,,,
neu,sad,0.87980628,0.017596126,50,F,VideoLLaMA2-7B,Ses01F_impro06_F019,0,,,,,,
sad,neu,55.37700105,0.121707695,455,F,MiniCPM-V-2_6,Ses01F_impro06_F020,0,,,,,,
sad,"hap
",92.53093815,0.203364699,455,F,sharegpt4video-8b,Ses01F_impro06_F020,0,,,,,,
sad,neu,6.746434212,0.014827328,455,F,VideoLLaMA2-7B,Ses01F_impro06_F020,0,,,,,,
sad,neu,61.81974626,0.124136037,498,F,MiniCPM-V-2_6,Ses01F_impro06_F021,0,,,,,,
sad,"hap
",100.438442,0.201683618,498,F,sharegpt4video-8b,Ses01F_impro06_F021,0,,,,,,
sad,neu,7.059768915,0.014176243,498,F,VideoLLaMA2-7B,Ses01F_impro06_F021,0,,,,,,
sad,neu,17.49269533,0.118193887,148,F,MiniCPM-V-2_6,Ses01F_impro06_F022,0,,,,,,
sad,"hap
",32.97668958,0.22281547,148,F,sharegpt4video-8b,Ses01F_impro06_F022,0,,,,,,
sad,sad,2.330495119,0.015746589,148,F,VideoLLaMA2-7B,Ses01F_impro06_F022,1,,,,,,
sad,neu,15.90127158,0.130338292,122,F,MiniCPM-V-2_6,Ses01F_impro06_F023,0,,,,,,
sad,"hap
",24.02374935,0.196915978,122,F,sharegpt4video-8b,Ses01F_impro06_F023,0,,,,,,
sad,sad,1.714321375,0.014051815,122,F,VideoLLaMA2-7B,Ses01F_impro06_F023,1,,,,,,
sad,neu,26.06392169,0.125307316,208,F,MiniCPM-V-2_6,Ses01F_impro06_F024,0,,,,,,
sad,"hap
",44.2546289,0.212762639,208,F,sharegpt4video-8b,Ses01F_impro06_F024,0,,,,,,
sad,hap,3.048558712,0.014656532,208,F,VideoLLaMA2-7B,Ses01F_impro06_F024,0,,,,,,
sad,neu,71.41096973,0.125502583,569,F,MiniCPM-V-2_6,Ses01F_impro06_F025,0,,,,,,
sad,"hap
",111.8123133,0.196506702,569,F,sharegpt4video-8b,Ses01F_impro06_F025,0,,,,,,
sad,neu,7.99046731,0.014043001,569,F,VideoLLaMA2-7B,Ses01F_impro06_F025,0,,,,,,
sad,neu,33.8015399,0.128036136,264,F,MiniCPM-V-2_6,Ses01F_impro06_F026,0,,,,,,
sad,"hap
",53.20680928,0.201540944,264,F,sharegpt4video-8b,Ses01F_impro06_F026,0,,,,,,
sad,neu,3.874735355,0.014677028,264,F,VideoLLaMA2-7B,Ses01F_impro06_F026,0,,,,,,
neu,neu,24.57297611,0.131406289,187,F,MiniCPM-V-2_6,Ses01F_impro06_F027,1,,,,,,
neu,"hap
",36.39944792,0.194649454,187,F,sharegpt4video-8b,Ses01F_impro06_F027,0,,,,,,
neu,sad,2.762560368,0.01477305,187,F,VideoLLaMA2-7B,Ses01F_impro06_F027,0,,,,,,
sad,neu,109.0858405,0.124812174,874,F,MiniCPM-V-2_6,Ses01F_impro06_F028,0,,,,,,
sad,"hap
",172.6664915,0.197558915,874,F,sharegpt4video-8b,Ses01F_impro06_F028,0,,,,,,
sad,neu,12.29218841,0.014064289,874,F,VideoLLaMA2-7B,Ses01F_impro06_F028,0,,,,,,
exc,hap,10.25012374,0.128126547,80,M,MiniCPM-V-2_6,Ses01M_impro03_M000,0,,,,,,
exc,"hap
",18.10486245,0.226310781,80,M,sharegpt4video-8b,Ses01M_impro03_M000,0,,,,,,
exc,hap,1.677875757,0.020973447,80,M,VideoLLaMA2-7B,Ses01M_impro03_M000,0,,,,,,
exc,hap,19.19406319,0.121481413,158,M,MiniCPM-V-2_6,Ses01M_impro03_M001,0,,,,,,
exc,"hap
",33.88407564,0.214456175,158,M,sharegpt4video-8b,Ses01M_impro03_M001,0,,,,,,
exc,hap,2.946102858,0.018646221,158,M,VideoLLaMA2-7B,Ses01M_impro03_M001,0,,,,,,
xxx,neu,5.496647835,0.137416196,40,M,MiniCPM-V-2_6,Ses01M_impro03_M002,0,,,,,,
xxx,"hap
",8.92634511,0.223158628,40,M,sharegpt4video-8b,Ses01M_impro03_M002,0,,,,,,
xxx,neu,0.943807125,0.023595178,40,M,VideoLLaMA2-7B,Ses01M_impro03_M002,0,,,,,,
neu,hap,12.38543677,0.11362786,109,M,MiniCPM-V-2_6,Ses01M_impro03_M003,0,,,,,,
neu,"hap
",19.69401526,0.180679039,109,M,sharegpt4video-8b,Ses01M_impro03_M003,0,,,,,,
neu,hap,1.990528107,0.018261726,109,M,VideoLLaMA2-7B,Ses01M_impro03_M003,0,,,,,,
exc,hap,35.63667965,0.127730035,279,M,MiniCPM-V-2_6,Ses01M_impro03_M004,0,,,,,,
exc,"hap
",54.29841518,0.194617976,279,M,sharegpt4video-8b,Ses01M_impro03_M004,0,,,,,,
exc,hap,4.607250929,0.016513444,279,M,VideoLLaMA2-7B,Ses01M_impro03_M004,0,,,,,,
exc,hap,14.10415292,0.111937722,126,M,MiniCPM-V-2_6,Ses01M_impro03_M005,0,,,,,,
exc,"hap
",25.99645209,0.206321048,126,M,sharegpt4video-8b,Ses01M_impro03_M005,0,,,,,,
exc,hap,1.930855036,0.015324246,126,M,VideoLLaMA2-7B,Ses01M_impro03_M005,0,,,,,,
neu,hap,29.01012588,0.128933893,225,M,MiniCPM-V-2_6,Ses01M_impro03_M006,0,,,,,,
neu,"hap
",45.81803131,0.203635695,225,M,sharegpt4video-8b,Ses01M_impro03_M006,0,,,,,,
neu,hap,3.890788555,0.017292394,225,M,VideoLLaMA2-7B,Ses01M_impro03_M006,0,,,,,,
exc,neu,30.59864402,0.125920346,243,M,MiniCPM-V-2_6,Ses01M_impro03_M007,0,,,,,,
exc,"hap
",50.01981831,0.205842874,243,M,sharegpt4video-8b,Ses01M_impro03_M007,0,,,,,,
exc,hap,3.834230423,0.015778726,243,M,VideoLLaMA2-7B,Ses01M_impro03_M007,0,,,,,,
exc,hap,57.20691037,0.12628457,453,M,MiniCPM-V-2_6,Ses01M_impro03_M008,0,,,,,,
exc,"hap
",91.61583877,0.20224247,453,M,sharegpt4video-8b,Ses01M_impro03_M008,0,,,,,,
exc,hap,7.127114058,0.015733144,453,M,VideoLLaMA2-7B,Ses01M_impro03_M008,0,,,,,,
xxx,hap,4.656434298,0.116410857,40,M,MiniCPM-V-2_6,Ses01M_impro03_M009,0,,,,,,
xxx,"hap
",8.069010019,0.20172525,40,M,sharegpt4video-8b,Ses01M_impro03_M009,0,,,,,,
xxx,hap,0.907074928,0.022676873,40,M,VideoLLaMA2-7B,Ses01M_impro03_M009,0,,,,,,
exc,hap,10.58258986,0.130649258,81,M,MiniCPM-V-2_6,Ses01M_impro03_M010,0,,,,,,
exc,"hap
",18.14021611,0.223953285,81,M,sharegpt4video-8b,Ses01M_impro03_M010,0,,,,,,
exc,neu,1.478671551,0.018255204,81,M,VideoLLaMA2-7B,Ses01M_impro03_M010,0,,,,,,
exc,hap,9.016460896,0.128806584,70,M,MiniCPM-V-2_6,Ses01M_impro03_M011,0,,,,,,
exc,"hap
",16.24864674,0.232123525,70,M,sharegpt4video-8b,Ses01M_impro03_M011,0,,,,,,
exc,hap,1.340613365,0.01915162,70,M,VideoLLaMA2-7B,Ses01M_impro03_M011,0,,,,,,
exc,fru,6.153092861,0.118328709,52,M,MiniCPM-V-2_6,Ses01M_impro03_M012,0,,,,,,
exc,"hap
",10.41893721,0.200364177,52,M,sharegpt4video-8b,Ses01M_impro03_M012,0,,,,,,
exc,neu,0.808990955,0.015557518,52,M,VideoLLaMA2-7B,Ses01M_impro03_M012,0,,,,,,
exc,hap,8.705804348,0.131906126,66,M,MiniCPM-V-2_6,Ses01M_impro03_M013,0,,,,,,
exc,"hap
",15.03524637,0.227806763,66,M,sharegpt4video-8b,Ses01M_impro03_M013,0,,,,,,
exc,hap,1.41480279,0.021436406,66,M,VideoLLaMA2-7B,Ses01M_impro03_M013,0,,,,,,
neu,hap,13.79040289,0.127688916,108,M,MiniCPM-V-2_6,Ses01M_impro03_M014,0,,,,,,
neu,"hap
",16.77442908,0.155318788,108,M,sharegpt4video-8b,Ses01M_impro03_M014,0,,,,,,
neu,hap,1.98940134,0.018420383,108,M,VideoLLaMA2-7B,Ses01M_impro03_M014,0,,,,,,
exc,hap,8.068465233,0.126069769,64,M,MiniCPM-V-2_6,Ses01M_impro03_M015,0,,,,,,
exc,"hap
",13.04992318,0.20390505,64,M,sharegpt4video-8b,Ses01M_impro03_M015,0,,,,,,
exc,neu,0.810857058,0.012669642,64,M,VideoLLaMA2-7B,Ses01M_impro03_M015,0,,,,,,
exc,hap,15.47684336,0.130057507,119,M,MiniCPM-V-2_6,Ses01M_impro03_M016,0,,,,,,
exc,"hap
",20.60749793,0.173172252,119,M,sharegpt4video-8b,Ses01M_impro03_M016,0,,,,,,
exc,hap,1.863645792,0.015660889,119,M,VideoLLaMA2-7B,Ses01M_impro03_M016,0,,,,,,
exc,hap,43.92441177,0.128810592,341,M,MiniCPM-V-2_6,Ses01M_impro03_M017,0,,,,,,
exc,"hap
",69.88821149,0.204950767,341,M,sharegpt4video-8b,Ses01M_impro03_M017,0,,,,,,
exc,hap,5.49874115,0.016125341,341,M,VideoLLaMA2-7B,Ses01M_impro03_M017,0,,,,,,
neu,hap,7.973191023,0.126558588,63,M,MiniCPM-V-2_6,Ses01M_impro03_M018,0,,,,,,
neu,"hap
",11.73953724,0.186341861,63,M,sharegpt4video-8b,Ses01M_impro03_M018,0,,,,,,
